source_url,img_url
https://danielfooddiary.com/2022/09/27/omote/,https://danielfooddiary.com/wp-content/uploads/2022/10/musubi1-218x150.jpg
https://www.misstamchiak.com/dennis-wee-hokkien-mee/,https://www.misstamchiak.com/wp-content/uploads/2021/08/Singapore-realtor-Dr-Dennis-Wee-is-now-selling-his-Hokkien-Mee-1-1300x780.jpg
https://www.misstamchiak.com/quan-ji-cooked-food/,https://live.staticflickr.com/65535/52378455325_f7972b5c36_o.jpg
https://danielfooddiary.com/2019/04/21/hokkienmee/,https://danielfooddiary.com/wp-content/uploads/2022/10/limsfriedoyster1-218x150.jpg
https://danielfooddiary.com/2021/02/23/geylang/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2016/08/siahuat1.jpg"
https://danielfooddiary.com/2019/04/21/hokkienmee/,https://secure.gravatar.com/avatar/aac6a6ff1d3f0585f2ed46f1be23a272?s=50&d=identicon&r=g
https://danielfooddiary.com/2021/02/23/geylang/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2021/02/teahouse19735.jpg"
https://danielfooddiary.com/2019/04/21/hokkienmee/,https://secure.gravatar.com/avatar/aac6a6ff1d3f0585f2ed46f1be23a272?s=50&d=identicon&r=g
https://danielfooddiary.com/2021/02/23/geylang/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2021/09/mondayblues1.jpg"
https://danielfooddiary.com/2019/04/21/hokkienmee/,https://secure.gravatar.com/avatar/f363a76f2fd0b3a7fc6160f383794e67?s=50&d=identicon&r=g
https://danielfooddiary.com/2021/02/23/geylang/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2021/01/sweethut1.jpg"
https://danielfooddiary.com/2019/04/21/hokkienmee/,https://secure.gravatar.com/avatar/60bbb488d6903b6a86ebb4471f2578a4?s=50&d=identicon&r=g
https://danielfooddiary.com/2021/02/23/geylang/,https://secure.gravatar.com/avatar/60bbb488d6903b6a86ebb4471f2578a4?s=96&d=identicon&r=g
https://danielfooddiary.com/2019/04/21/hokkienmee/,https://secure.gravatar.com/avatar/83bfdec3b210be1b017b82acfea6240a?s=50&d=identicon&r=g
https://danielfooddiary.com/2021/02/23/geylang/,https://danielfooddiary.com/wp-content/uploads/2022/09/Tiong-Bahru-cafes-218x150.jpg
https://danielfooddiary.com/2019/04/21/hokkienmee/,https://s.w.org/images/core/emoji/14.0.0/svg/1f642.svg
https://danielfooddiary.com/2021/02/23/geylang/,https://danielfooddiary.com/wp-content/uploads/2022/09/Yakiniku-Singapore-218x150.jpg
https://danielfooddiary.com/2019/04/21/hokkienmee/,https://secure.gravatar.com/avatar/4f54475a5a012b4ecb092d7abbbfe500?s=50&d=identicon&r=g
https://danielfooddiary.com/2021/02/23/geylang/,https://danielfooddiary.com/wp-content/uploads/2022/09/Chinatown-cafes--218x150.jpg
https://danielfooddiary.com/2019/04/21/hokkienmee/,https://secure.gravatar.com/avatar/bd5890058decf72b0488e920313a518e?s=50&d=identicon&r=g
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2021/02/goldenmilefoodcentre11.jpg"
https://danielfooddiary.com/2019/04/21/hokkienmee/,https://secure.gravatar.com/avatar/8740c74c1eccdf534d9ecf546cbf20d0?s=50&d=identicon&r=g
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2019/04/goldenmile24.jpg"
https://danielfooddiary.com/2020/01/24/geylanglor29hokkienmee/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2020/01/geylanglor29.jpg"
https://danielfooddiary.com/2022/09/27/omote/,https://danielfooddiary.com/wp-content/uploads/2022/10/ippudoramen21-218x150.jpg
https://www.misstamchiak.com/dennis-wee-hokkien-mee/,https://live.staticflickr.com/65535/51357803257_95bf388cd4_3k.jpg
https://www.misstamchiak.com/quan-ji-cooked-food/,https://live.staticflickr.com/65535/52378455360_3347ee5b62_o.jpg
https://danielfooddiary.com/2019/04/21/hokkienmee/,https://secure.gravatar.com/avatar/9d3add105d8121c43d1786d05b9ff191?s=50&d=identicon&r=g
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2021/02/goldenmilefoodcentre5.jpg"
https://danielfooddiary.com/2019/04/21/hokkienmee/,https://secure.gravatar.com/avatar/2dfb208de981c5170d4464663e5695b8?s=50&d=identicon&r=g
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2020/05/burgersingapore12.jpg"
https://danielfooddiary.com/2019/04/21/hokkienmee/,https://secure.gravatar.com/avatar/06bd0efd39386fdf640fcb06a7bee14c?s=50&d=identicon&r=g
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2021/03/goldenmilefoodcentre26.jpg"
https://danielfooddiary.com/2019/04/21/hokkienmee/,https://secure.gravatar.com/avatar/f4cc81a776274c0e6850444fca2f66a3?s=50&d=identicon&r=g
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2021/03/goldenmilefoodcentre29.jpg"
